#,Keyword,Position,Position History,Position History Date,Volume,URL,Difficulty,Traffic (desc),CPC,Last Update,Page URL inside,SERP Features,Website
137,karl wirth,3,3,,40,https://www.evergage.com/blog/author/karl-wirth/,0,4.3,0.2,12/31/2019 7:17,,"Image pack, Top stories, Thumbnail",evergage.com
138,siriusdecisions summit 2017,5,21,11/25/2019 20:42,60,https://www.evergage.com/blog/dont-miss-personalization-sessions-siriusdecisions-2017-summit/,0,4.3,,12/23/2019 6:56,,"Image pack, Video",evergage.com
139,retention rate calculation,5,6,12/13/2019 19:18,60,https://www.evergage.com/blog/how-calculate-customer-retention/,11,4.2,,1/13/2020 12:03,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, Top stories, Image pack",evergage.com
140,real time personalization,6,8,12/8/2019 19:52,70,https://www.evergage.com/blog/19-real-time-personalization-examples-content-websites/,4,4.1,20,1/8/2020 13:41,,"Adwords top, Sitelinks, Top stories, Thumbnail, Adwords bottom, Knowledge panel",evergage.com
141,tech jam boston,7,8,12/5/2019 23:36,80,https://www.evergage.com/events/boston-techjam/,0,4.1,,1/5/2020 8:29,,"Sitelinks, Top stories, Thumbnail, Image pack",evergage.com
142,product recomendations,12,11,12/11/2019 17:06,250,https://www.evergage.com/blog/4-tips-for-effective-product-recommendations/,5,4.1,9,1/11/2020 13:22,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Image pack, Top stories, Adwords bottom",evergage.com
143,how to calculate retention,5,6,12/6/2019 9:28,50,https://www.evergage.com/blog/how-calculate-customer-retention/,11,4.1,,1/6/2020 13:30,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories, Image pack",evergage.com
144,retention formula,5,5,,50,https://www.evergage.com/blog/how-calculate-customer-retention/,11,4,1.9,12/25/2019 3:46,,"Featured snippet, Thumbnail, People also ask, Image pack, Top stories",evergage.com
145,churn formula,5,5,,50,https://www.evergage.com/blog/how-calculate-customer-churn-and-revenue-churn/,24,4,2.5,12/24/2019 17:54,,"Featured snippet, Thumbnail, People also ask, Image pack, Top stories",evergage.com
146,calculating churn,4,4,,40,https://www.evergage.com/blog/how-calculate-customer-churn-and-revenue-churn/,24,3.9,,1/1/2020 5:42,,"Featured snippet, Thumbnail, People also ask, Top stories, Image pack",evergage.com
147,increase customer experience,5,5,,50,https://www.evergage.com/blog/10-ways-improve-customer-experience-5-minutes/,29,3.8,,12/29/2019 12:33,,"Adwords top, Sitelinks, Featured snippet, Image pack",evergage.com
148,product recommendation,11,12,12/3/2019 17:04,200,https://www.evergage.com/blog/4-tips-for-effective-product-recommendations/,5,3.8,11,1/2/2020 18:02,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Image pack, Adwords bottom",evergage.com
149,personalized trends,5,3,12/22/2019 8:00,50,https://www.evergage.com/blog/personalization-trends-2019-survey-results/,1,3.8,2,1/22/2020 15:55,,Sitelinks,evergage.com
150,personalization logo,1,1,,150,https://www.evergage.com/,17,3.6,5,12/27/2019 23:04,Image pack,Image pack,evergage.com
151,calculating customer churn,3,3,,30,https://www.evergage.com/blog/how-calculate-customer-churn-and-revenue-churn/,31,3.6,7,12/24/2019 5:33,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories",evergage.com
152,customer retention calculation,4,2,12/6/2019 19:47,40,https://www.evergage.com/blog/how-calculate-customer-retention/,12,3.5,,1/5/2020 12:19,,"Adwords top, Sitelinks, Featured snippet, People also ask",evergage.com
153,customer segmentation definition,11,11,,150,https://www.evergage.com/blog/what-is-customer-segmentation/,17,3.4,7,1/21/2020 12:46,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail",evergage.com
154,how to calculate customer churn,3,3,,30,https://www.evergage.com/blog/how-calculate-customer-churn-and-revenue-churn/,31,3.4,8,12/26/2019 11:51,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories",evergage.com
155,retention rate calculation,1,1,,60,http://www.evergage.com/blog/how-calculate-customer-retention/,11,3.4,,1/13/2020 12:03,Featured snippet,"Adwords top, Sitelinks, Featured snippet, Thumbnail, Top stories, Image pack",evergage.com
156,account selection,11,12,12/18/2019 4:31,200,https://www.evergage.com/blog/abm-account-selection-marketing-program-commitments-sales/,1,3.3,1.2,1/17/2020 19:56,,"Top stories, Thumbnail, People also ask",evergage.com
157,personalized technology,2,3,12/12/2019 4:48,20,https://www.evergage.com/blog/what-look-for-personalization-technology-for-2018/,1,3.3,4,1/11/2020 20:21,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",evergage.com
158,enhance customer experience,10,7,12/19/2019 20:19,150,https://www.evergage.com/blog/10-ways-improve-customer-experience-5-minutes/,29,3.3,25,1/19/2020 20:27,,"Featured snippet, Thumbnail, People also ask, Top stories, Adwords bottom, Sitelinks",evergage.com
159,personalization meaning,8,9,12/6/2019 23:53,350,https://www.evergage.com/blog/personalization-definition-what-is-personalization/,11,3.3,,1/6/2020 6:41,,"Knowledge card, People also ask, Sitelinks, Video, Top stories, Thumbnail",evergage.com
160,personilization,6,5,12/13/2019 15:36,150,https://www.evergage.com/blog/personalization-definition-what-is-personalization/,49,3.2,1.9,1/13/2020 2:20,,"Adwords top, Sitelinks, People also ask",evergage.com
161,chrun rate,8,8,,80,https://www.evergage.com/blog/how-calculate-customer-churn-and-revenue-churn/,42,3.2,,1/16/2020 13:24,,"Knowledge card, People also ask, Sitelinks, Top stories, Thumbnail",evergage.com
162,churn rate calculation excel,6,6,,50,https://www.evergage.com/blog/how-calculate-customer-churn-and-revenue-churn/,24,3.2,9,1/9/2020 8:22,,"Featured snippet, Thumbnail, People also ask, Top stories, Image pack",evergage.com
163,social media customer engagement,3,5,11/29/2019 4:26,30,https://www.evergage.com/blog/6-social-media-customer-engagement-tips/,6,3.2,30,12/26/2019 20:38,,"People also ask, Knowledge panel",evergage.com
164,evergage pricing,2,2,,20,https://www.evergage.com/pricing/,0,3.1,,1/15/2020 19:42,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, Top stories, Video, Adwords bottom",evergage.com
165,techjam,12,37,12/2/2019 16:43,200,https://www.evergage.com/events/boston-techjam/,3,3.1,,12/31/2019 17:09,,"Sitelinks, Image pack",evergage.com
166,evergage careers,4,4,,30,https://www.evergage.com/about-us/,3,3.1,,1/10/2020 2:36,,"Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Video",evergage.com
167,2018 trends,32,25,1/19/2020 12:17,3700,https://www.evergage.com/resources/ebooks/trends-in-personalization-survey-report/,40,3.1,,1/21/2020 23:02,,"Knowledge card, People also ask, Top stories, Thumbnail",evergage.com
168,how to improve customer experience,10,7,12/13/2019 20:34,250,https://www.evergage.com/blog/10-ways-improve-customer-experience-5-minutes/,26,3.1,20,1/13/2020 7:20,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Image pack, Adwords bottom",evergage.com
169,customer return rate,4,4,,30,https://www.evergage.com/blog/how-calculate-customer-retention/,24,3.1,,1/12/2020 13:35,,"Featured snippet, People also ask, Image pack",evergage.com
170,notice of photography at event,2,1,12/11/2019 13:06,20,https://www.evergage.com/filming-and-photography-disclosure/,0,3,,1/11/2020 2:23,,Image pack,evergage.com
171,ecommerce best practices 2015,5,4,12/5/2019 19:20,40,https://www.evergage.com/blog/5-e-commerce-best-practices-shopping-cart/,8,3,16,1/4/2020 14:51,,Image pack,evergage.com
172,apptegic,2,2,,20,https://www.evergage.com/blog/apptegic-now-evergage/,2,2.9,,1/12/2020 17:43,,"Adwords top, Sitelinks, Top stories, Thumbnail, Image pack",evergage.com
173,how do you calculate retention rate,4,4,,30,https://www.evergage.com/blog/how-calculate-customer-retention/,10,2.9,,12/25/2019 7:53,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, Top stories",evergage.com
174,improved service,5,5,,40,https://www.evergage.com/blog/10-ways-improve-customer-experience-5-minutes/,12,2.9,15,12/25/2019 16:45,,"Adwords top, People also ask, Sitelinks, Top stories, Thumbnail, Knowledge panel",evergage.com
175,contextual bandit,16,16,,350,https://www.evergage.com/modules/contextual-bandit/,7,2.8,,1/11/2020 18:12,,"Sitelinks, Top stories, Thumbnail, People also ask, Video, Knowledge panel",evergage.com
176,evergage crunchbase,6,6,,50,https://www.evergage.com/blog/evergage-ranked-68-on-saas-1000-list/,0,2.8,10,12/25/2019 14:28,,"Sitelinks, Image pack",evergage.com
177,what is a technical person,5,6,12/8/2019 9:04,40,https://www.evergage.com/blog/not-technical-person-excuse-personalization-summit/,1,2.8,,1/8/2020 13:37,,"People also ask, Top stories, Thumbnail",evergage.com
178,enhancing customer experience,9,6,12/13/2019 15:20,90,https://www.evergage.com/blog/10-ways-improve-customer-experience-5-minutes/,25,2.8,25,1/12/2020 23:04,,"Adwords top, Sitelinks, Featured snippet, Adwords bottom",evergage.com
179,calculating retention,4,4,,30,https://www.evergage.com/blog/how-calculate-customer-retention/,11,2.8,,12/23/2019 16:53,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories, Image pack",evergage.com
180,shop org summit,12,16,12/12/2019 8:58,150,https://www.evergage.com/events/shop-org-digital-retail-summit/,12,2.7,19,1/12/2020 11:50,,"Adwords top, Top stories, Thumbnail, Image pack",evergage.com
181,real time personalization,8,8,,70,https://www.evergage.com/wp-content/uploads/2017/02/Evergage-35-Ways-To-Do-Real-Time-Personalization.pdf,4,2.6,20,1/8/2020 13:41,,"Adwords top, Sitelinks, Top stories, Thumbnail, Adwords bottom, Knowledge panel",evergage.com
182,personalization technologies,3,4,11/28/2019 6:55,20,https://www.evergage.com/blog/what-look-for-personalization-technology-for-2018/,17,2.6,8,12/26/2019 10:24,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail",evergage.com
183,calculating churn rate,6,6,,40,https://www.evergage.com/blog/how-calculate-customer-churn-and-revenue-churn/,26,2.6,8,12/27/2019 4:15,,"Featured snippet, Thumbnail, People also ask, Top stories, Image pack",evergage.com
184,churn rates,9,10,11/27/2019 23:49,200,https://www.evergage.com/blog/how-calculate-customer-churn-and-revenue-churn/,44,2.6,,12/25/2019 5:30,,"Featured snippet, Thumbnail, People also ask, Sitelinks, Image pack",evergage.com
185,customer happiness index,2,2,,20,https://www.evergage.com/blog/how-hubspot-raises-their-chi-customer-happiness-index-interv/,0,2.6,,12/25/2019 21:18,,"Featured snippet, Thumbnail, People also ask, Top stories, Image pack",evergage.com
186,product suggestions,5,7,12/9/2019 12:17,30,https://www.evergage.com/blog/4-tips-for-effective-product-recommendations/,4,2.6,2.5,1/9/2020 6:00,,"Adwords top, Sitelinks, People also ask, Image pack",evergage.com
187,monthly churn rate,7,7,,50,https://www.evergage.com/blog/how-calculate-customer-churn-and-revenue-churn/,45,2.6,13,1/3/2020 23:05,,"Featured snippet, Thumbnail, People also ask, Top stories",evergage.com
188,dell outlet com,8,8,,250,https://www.evergage.com/resources/videos/dell-outlet-personalization-story/,47,2.5,0.15,1/11/2020 20:40,Top stories,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",evergage.com
189,personal zation,6,5,12/7/2019 15:17,40,https://www.evergage.com/blog/personalization-definition-what-is-personalization/,49,2.5,,1/6/2020 15:08,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Shopping results",evergage.com
190,mobile personalization,6,5,12/19/2019 7:16,40,https://www.evergage.com/platform/mobile-app/,3,2.5,,1/19/2020 14:27,,Knowledge panel,evergage.com
191,sales churn,7,7,,50,https://www.evergage.com/blog/how-calculate-customer-churn-and-revenue-churn/,38,2.5,,1/15/2020 10:17,,"People also ask, Sitelinks, Knowledge panel",evergage.com
192,personalzation,6,4,12/1/2019 6:20,150,https://www.evergage.com/blog/personalization-definition-what-is-personalization/,48,2.5,1.4,12/30/2019 10:12,,"Adwords top, Sitelinks, People also ask, Shopping results, Thumbnail, Image pack",evergage.com
193,evergage pricing,3,3,,20,https://www.evergage.com/pricing-2/,0,2.5,,1/15/2020 19:42,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, Top stories, Video, Adwords bottom",evergage.com
194,the golden question,5,5,,30,https://www.evergage.com/blog/asking-golden-questions-using-surveys-as-part-of-your-personalization-strategy/,0,2.5,,12/30/2019 12:57,,"Top stories, Thumbnail, Knowledge panel",evergage.com
195,definition customer segmentation,9,10,12/16/2019 4:54,80,https://www.evergage.com/blog/what-is-customer-segmentation/,10,2.5,19,1/16/2020 7:42,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail",evergage.com
196,eye for travel,13,15,12/9/2019 12:14,200,https://www.evergage.com/events/eye-travel-tds-north-america-2016/,0,2.5,,1/9/2020 15:34,,"Sitelinks, Top stories, Thumbnail, Image pack",evergage.com
197,mybuys com,3,3,,20,https://www.evergage.com/blog/evergage-announces-acquisition-mybuys-magnetic/,2,2.4,,1/3/2020 18:10,,,evergage.com
198,personalization platform,6,7,12/13/2019 8:16,40,https://www.evergage.com/,12,2.4,8,1/12/2020 18:21,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom, Knowledge panel",evergage.com
199,personalizatin,5,5,,30,https://www.evergage.com/blog/personalization-definition-what-is-personalization/,48,2.4,2,1/20/2020 7:15,,"Adwords top, Sitelinks, People also ask",evergage.com
200,opentime,5,5,,150,https://www.evergage.com/resources/videos/evergage-for-email/,18,2.4,0.1,12/26/2019 0:53,Top stories,"Sitelinks, Top stories, Thumbnail, Image pack",evergage.com
201,improving the customer experience,9,6,12/16/2019 2:26,80,https://www.evergage.com/blog/10-ways-improve-customer-experience-5-minutes/,24,2.4,17,1/16/2020 14:40,,"Adwords top, Featured snippet, Thumbnail, Adwords bottom, Sitelinks",evergage.com
202,consumer segmentation,13,22,12/7/2019 16:47,450,https://www.evergage.com/blog/what-is-customer-segmentation/,28,2.3,8,1/7/2020 3:59,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, Top stories",evergage.com
203,customer turnover rate,8,7,11/29/2019 6:18,60,https://www.evergage.com/blog/how-calculate-customer-retention/,9,2.3,,12/26/2019 20:59,,"Adwords top, Sitelinks, Featured snippet, People also ask, Image pack",evergage.com
204,eye for travel 2016,3,4,12/13/2019 2:49,20,https://www.evergage.com/events/eye-travel-tds-north-america-2016/,1,2.3,,1/13/2020 3:13,,"Image pack, Video",evergage.com
205,pop up blog,3,3,,20,https://www.evergage.com/blog/secret-pleasant-pop-ups/,7,2.3,,12/30/2019 9:09,,"People also ask, Sitelinks, Top stories, Thumbnail",evergage.com
206,personalization machine,11,12,12/7/2019 4:42,100,https://www.evergage.com/resources/ebooks/one-to-one-personalization-in-the-age-of-machine-learning/,11,2.3,0.7,1/6/2020 19:13,,"Shopping results, Thumbnail, People also ask, Top stories, Knowledge panel",evergage.com
207,success in 2016,5,5,,30,https://www.evergage.com/blog/what-you-need-to-know-about-customer-success-in-2016-stats/,18,2.3,,1/17/2020 23:04,,"Top stories, Thumbnail",evergage.com
208,evergage crunchbase,7,7,,50,https://www.evergage.com/,0,2.2,10,12/25/2019 14:28,,"Sitelinks, Image pack",evergage.com
209,customer experience improvement,7,5,11/25/2019 19:51,50,https://www.evergage.com/blog/10-ways-improve-customer-experience-5-minutes/,23,2.2,9,12/23/2019 2:24,,"Adwords top, Sitelinks, People also ask, Adwords bottom, Knowledge panel",evergage.com
210,personalizaton,5,4,11/30/2019 0:08,30,https://www.evergage.com/blog/personalization-definition-what-is-personalization/,48,2.2,2,12/29/2019 6:39,,"Adwords top, Sitelinks, People also ask, Image pack",evergage.com
211,revenue churn rate,3,2,12/4/2019 3:57,20,https://www.evergage.com/blog/how-calculate-customer-churn-and-revenue-churn/,5,2.2,,1/3/2020 12:14,,"Featured snippet, Thumbnail, People also ask, Image pack, Top stories",evergage.com
212,measuring customer retention,5,6,12/19/2019 2:43,30,https://www.evergage.com/blog/how-calculate-customer-retention/,10,2.2,10,1/18/2020 23:35,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Adwords bottom",evergage.com
213,customer segment definition,10,16,12/1/2019 14:40,90,https://www.evergage.com/blog/what-is-customer-segmentation/,20,2.2,10,12/29/2019 19:03,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",evergage.com
214,customer segments definition,12,15,12/9/2019 10:06,250,https://www.evergage.com/blog/what-is-customer-segmentation/,13,2.2,,1/9/2020 1:23,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail",evergage.com
